employee_id,company_id,dept,seniority,salary,join_date,quit_date,length_employment,quit_month,join_month
762095,2,customer_service,1,27000,2015-07-13,,153,,7
744283,1,customer_service,7,70000,2014-08-18,2015-10-02,410,10,8
326908,4,customer_service,7,76000,2012-02-06,2015-01-02,1061,1,2
709637,1,data_science,19,302000,2011-06-21,,1636,,6
258465,8,data_science,4,54000,2015-07-27,,139,,7
278488,1,customer_service,12,78000,2011-08-01,2015-05-15,1383,5,8
711005,3,marketing,16,122000,2015-06-08,,188,,6
255,1,engineer,27,315000,2011-05-11,2015-05-15,1465,5,5
33112,1,customer_service,14,78000,2013-10-28,2014-10-24,361,10,10
549420,3,design,14,100000,2011-10-17,2014-12-19,1159,12,10
442078,4,customer_service,15,108000,2011-06-13,2012-06-29,382,6,6
753563,10,sales,14,133000,2015-02-02,,314,,2
503661,1,customer_service,13,89000,2015-11-09,,34,,11
394204,3,marketing,23,137000,2013-10-16,2014-10-24,373,10,10
217227,5,customer_service,2,20000,2012-05-14,2014-02-28,655,2,5
427269,3,customer_service,3,20000,2015-03-02,,286,,3
708015,6,customer_service,28,92000,2015-05-11,,216,,5
38105,5,design,23,160000,2011-02-10,2013-08-06,908,8,2
385679,1,customer_service,2,27000,2013-04-29,2015-04-10,711,4,4
690240,2,marketing,5,136000,2014-10-27,,412,,10
435704,9,engineer,26,229000,2011-10-03,2015-02-20,1236,2,10
792053,2,customer_service,25,121000,2012-04-23,2013-04-26,368,4,4
448329,5,data_science,24,233000,2013-01-24,2014-12-19,694,12,1
51777,2,data_science,27,310000,2013-09-11,2014-09-26,380,9,9
473299,1,engineer,26,344000,2012-05-22,,1300,,5
58927,8,sales,1,40000,2013-02-25,2014-01-27,336,1,2
946918,2,marketing,12,128000,2015-10-19,,55,,10
507787,6,engineer,22,236000,2014-10-20,,419,,10
654777,2,data_science,27,337000,2012-11-19,,1119,,11
588336,2,engineer,14,183000,2015-09-08,,96,,9
235813,7,engineer,20,224000,2012-07-02,2013-05-24,326,5,7
855168,7,sales,12,112000,2011-05-02,2012-03-02,305,3,5
405330,3,data_science,4,53000,2011-08-15,2012-09-28,410,9,8
457687,1,engineer,20,277000,2012-07-30,2015-10-23,1180,10,7
963374,6,customer_service,21,105000,2011-12-19,2014-03-14,816,3,12
562815,9,data_science,15,211000,2014-01-13,,699,,1
319978,6,customer_service,21,88000,2013-05-06,2014-07-25,445,7,5
919998,7,marketing,29,155000,2015-01-05,,342,,1
213017,4,data_science,3,44000,2012-02-15,,1397,,2
114779,1,data_science,10,203000,2011-07-19,2012-06-29,346,6,7
106236,1,engineer,10,230000,2014-02-24,,657,,2
849653,1,sales,13,147000,2014-09-15,,454,,9
655748,6,sales,19,194000,2012-07-23,2013-08-09,382,8,7
740506,4,customer_service,17,123000,2011-08-08,2014-10-24,1173,10,8
28932,1,marketing,22,232000,2013-10-07,2014-10-16,374,10,10
201085,3,customer_service,20,89000,2011-01-31,2014-06-20,1236,6,1
328355,4,sales,23,152000,2013-05-06,2014-03-14,312,3,5
566297,2,engineer,17,254000,2013-05-28,2015-06-04,737,6,5
677016,1,marketing,1,42000,2015-01-12,,335,,1
496040,1,customer_service,11,91000,2015-07-27,,139,,7
34844,1,design,9,117000,2011-08-29,2012-10-19,417,10,8
124337,3,customer_service,10,67000,2011-11-28,2015-07-24,1334,7,11
667928,9,data_science,10,156000,2014-01-13,2015-03-06,417,3,1
931572,4,data_science,2,67000,2013-10-28,,776,,10
205170,3,marketing,21,178000,2015-03-16,,272,,3
959210,3,design,7,101000,2011-08-08,2012-07-20,347,7,8
254167,10,engineer,6,185000,2012-07-03,2015-09-11,1165,9,7
962065,2,customer_service,7,76000,2013-06-17,2015-08-28,802,8,6
934734,1,marketing,4,51000,2014-06-16,,545,,6
111875,1,sales,13,139000,2011-10-03,2013-08-23,690,8,10
539239,1,customer_service,13,72000,2013-02-25,2014-01-31,340,1,2
138278,2,sales,13,155000,2013-02-19,,1027,,2
711922,3,engineer,11,187000,2011-07-11,2012-06-29,354,6,7
899518,2,engineer,24,266000,2015-02-09,,307,,2
665820,1,sales,20,235000,2014-04-07,,615,,4
292630,3,customer_service,7,71000,2014-08-12,,488,,8
307132,4,data_science,8,164000,2012-07-09,2015-07-17,1103,7,7
428072,1,customer_service,1,31000,2012-06-18,2013-06-14,361,6,6
846673,2,customer_service,5,81000,2015-08-17,,118,,8
217607,2,marketing,12,121000,2012-03-12,2014-08-15,886,8,3
222877,8,customer_service,27,89000,2011-09-19,2015-01-09,1208,1,9
304761,3,design,13,93000,2012-01-03,,1440,,1
883221,2,engineer,23,280000,2013-06-03,,923,,6
284199,5,customer_service,20,112000,2012-04-30,,1322,,4
274779,1,customer_service,12,74000,2014-03-17,2015-04-10,389,4,3
209964,1,customer_service,10,89000,2013-10-07,2014-11-07,396,11,10
358937,6,engineer,28,233000,2012-06-04,2015-11-06,1250,11,6
889900,1,customer_service,21,117000,2013-09-09,,825,,9
74837,5,customer_service,27,70000,2014-11-04,,404,,11
953970,6,customer_service,27,93000,2013-07-29,2014-07-18,354,7,7
407776,1,design,11,151000,2014-03-24,2015-03-13,354,3,3
793324,1,customer_service,22,127000,2014-05-05,,587,,5
193861,3,marketing,12,101000,2012-12-05,2014-10-17,681,10,12
9359,6,marketing,18,192000,2013-12-23,2014-12-19,361,12,12
506348,4,engineer,3,50000,2014-05-19,2015-04-10,326,4,5
145888,4,customer_service,27,100000,2011-08-08,2012-08-16,374,8,8
831481,1,sales,4,44000,2014-10-14,,425,,10
74454,2,data_science,19,277000,2011-11-07,2015-08-07,1369,8,11
407886,1,sales,26,193000,2011-09-19,2012-10-05,382,10,9
756008,5,customer_service,7,75000,2015-10-28,,46,,10
864178,5,marketing,4,40000,2015-07-07,,159,,7
226996,4,design,27,113000,2015-09-14,,90,,9
372992,4,customer_service,27,79000,2015-03-16,,272,,3
164662,1,engineer,12,196000,2013-04-03,2014-03-28,359,3,4
868281,1,customer_service,21,136000,2014-10-29,,410,,10
933532,1,marketing,29,177000,2015-09-08,,96,,9
323884,4,engineer,15,244000,2011-03-14,2014-02-07,1061,2,3
64657,1,sales,22,186000,2012-06-04,2013-05-31,361,5,6
855412,1,sales,23,209000,2015-01-12,,335,,1
660224,2,customer_service,8,90000,2011-11-21,2012-12-26,401,12,11
784832,1,marketing,12,144000,2014-08-18,,482,,8
258464,7,customer_service,8,73000,2012-04-02,2014-02-28,697,2,4
523019,6,customer_service,10,68000,2012-12-31,2014-01-10,375,1,12
185197,2,engineer,25,330000,2015-05-26,,201,,5
790168,3,marketing,5,100000,2011-03-09,2013-03-15,737,3,3
719932,2,marketing,25,206000,2011-08-29,2012-08-09,346,8,8
21737,5,engineer,15,259000,2011-06-06,2012-06-08,368,6,6
767774,1,customer_service,15,119000,2012-02-21,2013-03-01,374,3,2
526794,1,engineer,5,182000,2015-05-26,,201,,5
123604,1,sales,5,130000,2015-03-23,,265,,3
680543,7,customer_service,19,97000,2015-04-06,,251,,4
473482,2,customer_service,22,142000,2015-05-26,,201,,5
172503,10,marketing,7,113000,2015-10-12,,62,,10
805133,1,customer_service,3,27000,2013-03-11,,1007,,3
988316,1,engineer,29,281000,2013-09-23,,811,,9
606527,4,customer_service,25,101000,2014-11-10,,398,,11
514518,1,sales,8,119000,2012-09-10,2013-10-11,396,10,9
509452,1,engineer,17,298000,2013-11-18,,755,,11
593998,2,marketing,6,107000,2011-10-03,2012-12-07,431,12,10
612707,1,customer_service,22,119000,2015-11-23,,20,,11
354942,1,sales,27,227000,2015-06-01,,195,,6
749088,1,customer_service,8,80000,2011-05-31,2012-03-09,283,3,5
536879,2,customer_service,4,32000,2015-04-06,,251,,4
337202,6,marketing,22,195000,2011-12-27,2014-05-29,884,5,12
322799,2,engineer,15,332000,2011-01-24,2015-10-09,1719,10,1
737114,5,customer_service,23,83000,2015-10-19,,55,,10
225318,4,data_science,5,154000,2011-03-28,2013-05-17,781,5,3
81195,1,customer_service,8,84000,2014-10-06,,433,,10
665745,2,customer_service,18,100000,2012-05-14,2015-05-08,1089,5,5
709725,1,marketing,9,103000,2012-09-10,2013-08-16,340,8,9
916692,5,sales,29,148000,2012-08-06,,1224,,8
985510,1,customer_service,23,145000,2012-05-14,2014-01-10,606,1,5
684438,2,customer_service,29,127000,2015-04-08,,249,,4
217284,3,engineer,23,234000,2013-05-06,,951,,5
591484,1,sales,2,51000,2015-03-02,,286,,3
638445,4,customer_service,20,98000,2011-10-10,2012-09-14,340,9,10
947704,4,data_science,23,283000,2015-07-06,,160,,7
287245,1,design,2,57000,2015-03-30,,258,,3
315683,3,design,3,49000,2015-02-02,,314,,2
131335,3,customer_service,15,107000,2015-11-02,,41,,11
899243,1,customer_service,25,137000,2014-08-18,2015-08-28,375,8,8
494704,6,customer_service,17,105000,2013-08-12,2014-11-14,459,11,8
600428,4,engineer,19,247000,2014-09-09,,460,,9
471193,1,design,26,223000,2015-02-26,,290,,2
123567,3,data_science,21,205000,2015-12-01,,12,,12
737724,1,engineer,13,204000,2013-11-11,,762,,11
167964,1,customer_service,4,27000,2011-05-09,2014-09-12,1222,9,5
85008,1,customer_service,13,83000,2015-01-12,2015-12-04,326,12,1
218768,1,sales,16,173000,2013-04-08,2014-02-21,319,2,4
178759,1,marketing,27,190000,2012-07-09,2013-06-14,340,6,7
780371,7,marketing,7,103000,2014-03-24,2015-02-27,340,2,3
791782,7,engineer,24,272000,2012-07-02,2015-09-11,1166,9,7
439747,5,customer_service,9,65000,2012-10-29,2014-11-21,753,11,10
339010,3,customer_service,20,87000,2011-11-21,2015-04-24,1250,4,11
456190,1,sales,18,168000,2013-02-06,2014-01-31,359,1,2
994342,1,customer_service,13,69000,2012-01-09,2013-03-01,417,3,1
289932,4,customer_service,20,82000,2013-02-19,2014-03-21,395,3,2
778047,9,customer_service,10,61000,2015-07-27,,139,,7
609874,2,design,20,185000,2013-07-08,2014-10-03,452,10,7
600215,3,customer_service,9,58000,2012-08-22,2013-08-23,366,8,8
311641,5,customer_service,24,92000,2011-08-08,2012-07-27,354,7,8
745900,2,marketing,8,129000,2013-11-12,,761,,11
47967,6,customer_service,8,63000,2015-06-01,,195,,6
199806,7,customer_service,9,69000,2011-10-10,2013-11-01,753,11,10
892159,2,data_science,26,257000,2013-12-16,,727,,12
893593,2,customer_service,6,65000,2013-03-04,2014-10-03,578,10,3
133744,1,data_science,23,334000,2011-08-22,2013-07-05,683,7,8
129259,1,marketing,4,46000,2015-03-09,,279,,3
925434,2,customer_service,13,73000,2011-03-07,2013-09-06,914,9,3
294444,1,data_science,3,77000,2012-10-08,2015-11-27,1145,11,10
79630,4,customer_service,14,52000,2014-11-10,2015-10-02,326,10,11
612754,1,customer_service,16,106000,2012-02-27,,1385,,2
556514,1,data_science,26,317000,2014-04-24,,598,,4
644265,2,engineer,15,372000,2012-09-17,2013-09-03,351,9,9
686459,1,customer_service,10,79000,2011-09-06,2012-09-07,367,9,9
544954,1,data_science,7,182000,2013-10-14,,790,,10
541442,1,customer_service,14,68000,2011-03-14,2013-03-22,739,3,3
317468,10,customer_service,8,62000,2012-09-10,,1189,,9
343662,3,data_science,25,230000,2011-07-25,2015-05-22,1397,5,7
820953,5,customer_service,15,115000,2015-09-02,,102,,9
892818,1,sales,27,196000,2014-04-21,2015-02-20,305,2,4
930248,1,marketing,2,57000,2015-06-01,,195,,6
388368,6,customer_service,10,69000,2011-08-29,2013-12-06,830,12,8
209712,1,sales,28,202000,2012-10-31,,1138,,10
539270,8,engineer,11,140000,2015-09-08,,96,,9
77253,2,sales,23,199000,2015-05-04,,223,,5
581949,3,engineer,1,66000,2011-06-06,2014-12-12,1285,12,6
821557,7,design,19,159000,2015-05-11,,216,,5
968304,1,sales,24,188000,2015-10-12,,62,,10
230022,1,design,16,173000,2013-02-11,,1035,,2
318608,1,engineer,11,201000,2015-08-31,,104,,8
740528,1,engineer,9,194000,2011-08-15,2015-01-23,1257,1,8
70732,1,marketing,9,127000,2013-03-04,2015-04-24,781,4,3
367355,1,customer_service,2,30000,2013-06-03,2015-10-23,872,10,6
407926,7,customer_service,21,101000,2014-07-28,2015-07-06,343,7,7
734528,1,marketing,2,49000,2013-08-26,2014-10-17,417,10,8
662947,8,marketing,16,160000,2015-05-11,,216,,5
602174,1,customer_service,1,33000,2012-04-30,,1322,,4
732089,2,design,17,205000,2014-05-27,,565,,5
813115,7,design,20,155000,2014-09-08,,461,,9
664204,8,marketing,29,147000,2014-02-03,2015-02-20,382,2,2
936282,1,customer_service,5,89000,2011-07-11,2015-01-22,1291,1,7
445989,3,engineer,8,151000,2012-03-13,2014-05-09,787,5,3
140239,8,design,16,152000,2013-05-13,,944,,5
852927,1,customer_service,25,96000,2012-12-24,2013-10-11,291,10,12
402289,9,sales,13,105000,2012-12-17,2014-01-03,382,1,12
540356,1,data_science,10,197000,2013-06-24,,902,,6
375122,1,marketing,11,116000,2012-12-31,2013-11-29,333,11,12
645629,10,marketing,13,93000,2013-01-28,2014-03-28,424,3,1
450657,3,customer_service,25,90000,2011-07-11,,1616,,7
301798,5,marketing,8,114000,2014-05-05,,587,,5
561144,2,engineer,13,191000,2015-04-27,,230,,4
796196,1,customer_service,15,108000,2015-09-21,,83,,9
939902,3,engineer,12,144000,2013-11-25,2014-11-07,347,11,11
255497,3,customer_service,22,99000,2012-01-03,,1440,,1
81369,1,data_science,6,150000,2012-12-10,,1098,,12
25584,1,customer_service,29,116000,2014-09-02,,467,,9
685120,5,data_science,22,221000,2011-03-07,2012-10-19,592,10,3
691427,1,sales,18,220000,2014-10-13,,426,,10
930663,1,data_science,8,204000,2012-02-13,2013-03-15,396,3,2
414634,1,sales,29,212000,2015-08-05,,130,,8
797693,8,sales,1,34000,2014-06-09,,552,,6
861337,2,engineer,11,191000,2012-08-13,2015-09-04,1117,9,8
745690,5,customer_service,6,67000,2011-02-22,2014-06-13,1207,6,2
146398,2,sales,29,182000,2011-03-21,2014-06-27,1194,6,3
624930,1,design,22,195000,2012-12-24,2014-11-28,704,11,12
120525,6,customer_service,18,98000,2014-05-12,,580,,5
774144,7,sales,27,153000,2013-08-13,,852,,8
562374,1,data_science,20,322000,2011-05-09,2015-06-19,1502,6,5
119783,1,engineer,10,206000,2014-07-21,2015-07-28,372,7,7
772970,1,marketing,22,180000,2011-03-21,2013-04-26,767,4,3
957692,2,sales,23,184000,2012-03-05,2013-02-01,333,2,3
723494,6,customer_service,24,101000,2011-07-11,2015-11-13,1586,11,7
890906,1,engineer,22,317000,2014-04-21,,601,,4
70551,7,customer_service,12,81000,2012-07-23,2013-09-20,424,9,7
237821,1,sales,11,145000,2015-06-08,,188,,6
191662,2,data_science,10,220000,2011-04-18,2015-02-13,1397,2,4
215644,4,customer_service,2,23000,2012-07-02,2014-05-16,683,5,7
92092,6,engineer,28,243000,2013-06-17,,909,,6
431239,10,sales,24,149000,2014-05-05,,587,,5
615585,5,customer_service,9,59000,2015-11-30,,13,,11
357128,1,design,21,196000,2011-02-22,2012-03-30,402,3,2
636690,2,customer_service,20,122000,2011-02-07,2012-01-27,354,1,2
239980,1,customer_service,27,117000,2012-05-30,2014-06-25,756,6,5
455302,2,engineer,17,276000,2015-03-02,,286,,3
120331,2,customer_service,9,94000,2012-06-04,2013-06-07,368,6,6
440541,9,customer_service,23,84000,2013-05-13,2015-02-13,641,2,5
398807,5,sales,11,115000,2014-05-19,,573,,5
489471,3,data_science,18,216000,2012-11-26,2015-06-19,935,6,11
273905,2,engineer,13,153000,2012-08-13,2015-11-06,1180,11,8
121098,3,customer_service,16,72000,2014-10-20,2015-11-06,382,11,10
751202,1,customer_service,11,90000,2015-05-04,,223,,5
630226,5,data_science,3,63000,2013-08-12,2014-08-01,354,8,8
130500,1,data_science,20,280000,2014-11-11,,397,,11
449377,2,data_science,11,188000,2014-04-21,2015-05-15,389,5,4
413625,8,engineer,28,203000,2014-12-02,,376,,12
657061,1,sales,10,135000,2011-12-05,2012-10-26,326,10,12
867421,1,customer_service,8,75000,2011-11-14,2012-12-21,403,12,11
872570,10,customer_service,16,101000,2014-02-10,,671,,2
803256,1,engineer,23,291000,2012-07-09,,1252,,7
361605,1,engineer,17,300000,2011-12-27,2015-08-21,1333,8,12
663830,3,marketing,28,167000,2011-03-07,2013-01-18,683,1,3
792723,1,customer_service,19,110000,2014-05-27,,565,,5
141427,1,data_science,25,305000,2014-09-22,2015-10-02,375,10,9
661428,1,customer_service,20,139000,2013-01-22,2015-01-30,738,1,1
756786,5,customer_service,18,90000,2014-07-28,,503,,7
702817,2,customer_service,3,26000,2015-02-09,,307,,2
60311,7,data_science,13,142000,2015-01-20,,327,,1
277356,5,marketing,25,146000,2015-11-23,,20,,11
402652,2,data_science,7,192000,2013-05-06,2014-03-28,326,3,5
564494,1,design,14,147000,2012-04-30,,1322,,4
141287,1,marketing,20,187000,2015-06-23,,173,,6
735041,6,sales,19,160000,2015-01-12,,335,,1
111531,2,customer_service,11,61000,2015-08-17,,118,,8
919153,1,sales,16,185000,2011-10-03,2013-11-29,788,11,10
348601,9,sales,24,167000,2012-07-16,2013-01-18,186,1,7
130683,1,customer_service,20,121000,2011-01-24,2012-01-06,347,1,1
224651,8,customer_service,18,88000,2013-06-03,2015-07-06,763,7,6
223250,2,engineer,8,184000,2011-05-23,2014-04-25,1068,4,5
980995,1,customer_service,15,134000,2014-06-25,2015-08-14,415,8,6
509108,4,customer_service,7,69000,2014-02-24,,657,,2
37087,1,engineer,21,274000,2011-02-28,2012-03-16,382,3,2
381569,4,engineer,11,166000,2011-12-19,2012-12-14,361,12,12
439741,1,marketing,18,204000,2013-04-08,2014-03-21,347,3,4
926857,5,marketing,24,158000,2012-05-23,2013-07-05,408,7,5
409921,4,customer_service,29,81000,2012-04-16,2013-03-08,326,3,4
703489,6,design,3,39000,2011-10-31,,1504,,10
111631,3,customer_service,8,59000,2013-02-04,2015-03-20,774,3,2
754478,1,engineer,3,85000,2011-05-16,2012-05-25,375,5,5
965322,1,customer_service,24,138000,2012-06-18,,1273,,6
238244,10,engineer,2,54000,2014-08-18,,482,,8
614803,2,customer_service,15,129000,2014-05-12,2015-05-15,368,5,5
699348,4,sales,8,94000,2011-06-06,2015-11-27,1635,11,6
797954,9,design,21,179000,2011-02-07,2012-03-09,396,3,2
696319,3,customer_service,8,69000,2011-05-16,2013-06-18,764,6,5
377606,11,customer_service,20,83000,2014-05-05,,587,,5
37400,1,customer_service,15,141000,2014-07-07,,524,,7
176675,3,customer_service,20,94000,2011-09-26,2013-05-17,599,5,9
542581,1,customer_service,27,118000,2011-11-15,,1489,,11
142580,3,sales,8,121000,2013-08-05,,860,,8
9411,1,engineer,20,356000,2015-07-07,,159,,7
468998,4,customer_service,14,68000,2012-05-21,2013-12-06,564,12,5
496424,2,marketing,13,135000,2012-12-10,,1098,,12
878932,1,engineer,18,333000,2013-11-04,,769,,11
679669,4,engineer,25,252000,2015-06-08,,188,,6
775694,4,data_science,2,63000,2012-03-26,2013-05-31,431,5,3
500866,4,marketing,23,147000,2012-07-30,2013-08-23,389,8,7
966391,1,customer_service,17,131000,2012-01-17,2012-10-02,259,10,1
39019,4,engineer,10,159000,2014-07-21,2015-07-17,361,7,7
932499,2,data_science,15,306000,2015-03-04,,284,,3
177689,1,customer_service,22,118000,2013-07-22,2014-07-25,368,7,7
41079,1,sales,18,185000,2014-01-06,,706,,1
397998,3,design,18,179000,2011-12-27,2013-01-18,388,1,12
33120,3,data_science,13,123000,2014-08-25,2015-08-21,361,8,8
525922,2,customer_service,13,74000,2015-11-16,,27,,11
566058,7,sales,1,44000,2011-05-16,2015-04-10,1425,4,5
370313,6,sales,15,170000,2013-03-25,,993,,3
39101,4,customer_service,20,93000,2013-04-29,2015-06-05,767,6,4
734388,1,customer_service,21,128000,2015-06-15,,181,,6
614995,9,engineer,5,167000,2015-05-18,,209,,5
766287,9,design,14,84000,2012-02-13,2012-12-07,298,12,2
794358,2,engineer,18,297000,2015-05-18,,209,,5
401565,1,sales,7,110000,2013-02-11,2014-02-14,368,2,2
311332,8,engineer,22,292000,2013-09-04,,830,,9
996089,7,sales,5,113000,2012-05-29,2013-05-17,353,5,5
265501,2,customer_service,18,109000,2014-08-18,2015-08-21,368,8,8
569911,3,marketing,4,33000,2012-11-05,,1133,,11
852615,1,customer_service,6,82000,2011-10-24,2014-09-05,1047,9,10
408013,1,customer_service,15,134000,2014-10-13,2015-09-18,340,9,10
822403,9,engineer,4,55000,2014-09-02,2015-09-11,374,9,9
746177,1,engineer,13,221000,2013-10-15,2014-10-31,381,10,10
784497,1,customer_service,28,134000,2015-06-09,,187,,6
239558,1,sales,25,147000,2014-05-27,2015-05-08,346,5,5
514763,1,marketing,2,52000,2013-01-22,,1055,,1
916886,9,engineer,14,138000,2014-02-10,2015-03-13,396,3,2
881930,1,design,16,207000,2014-08-25,,475,,8
858024,6,customer_service,16,90000,2015-08-31,,104,,8
43627,3,customer_service,7,66000,2012-12-10,2013-12-20,375,12,12
464702,3,customer_service,2,25000,2015-02-23,,293,,2
595072,3,sales,16,150000,2014-01-21,,691,,1
238334,3,engineer,3,58000,2015-08-17,,118,,8
584056,9,engineer,21,235000,2013-04-01,2014-04-04,368,4,4
309421,1,design,1,52000,2014-11-03,,405,,11
410232,1,sales,15,191000,2011-01-31,2012-11-30,669,11,1
193189,1,engineer,25,292000,2014-09-29,,440,,9
161010,3,engineer,7,141000,2015-05-18,,209,,5
242878,9,engineer,24,256000,2011-03-21,,1728,,3
103765,6,design,17,141000,2011-10-31,2015-06-12,1320,6,10
528980,1,customer_service,26,125000,2014-05-12,2015-03-06,298,3,5
55009,1,data_science,26,285000,2014-05-12,,580,,5
94338,1,engineer,8,210000,2012-08-01,,1229,,8
129637,6,customer_service,5,62000,2012-09-24,2013-10-18,389,10,9
61934,1,engineer,8,197000,2015-01-26,,321,,1
339123,4,design,22,172000,2013-12-23,,720,,12
25333,1,customer_service,17,120000,2013-09-30,2014-08-15,319,8,9
921290,2,marketing,22,221000,2015-04-06,,251,,4
52084,1,customer_service,8,78000,2015-11-09,,34,,11
284340,2,customer_service,22,110000,2012-02-21,2013-03-01,374,3,2
